0:0.000010	1:0.000010	2:0.004533	3:0.000010	4:0.000015	5:0.004487	6:0.000010	7:0.000010	8:0.005473	9:0.000010	10:0.014969	11:0.000418	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.010261	17:0.000010	18:0.000155	19:0.000010	20:0.000035	21:0.000313	22:0.000010	23:0.000573	24:0.006795	25:0.000010	26:0.000010	27:0.000197	28:0.000010	29:0.016417	30:0.000223	31:0.000010	32:0.000010	33:0.008122	34:0.002673	35:0.011510	36:0.001737	37:0.004113	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.018238	43:0.000054	44:0.000010	45:0.000010	46:0.008993	47:0.000010	48:0.000010	49:0.000010	
0:0.000023	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000010	6:0.004137	7:0.000153	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.025847	13:0.000010	14:0.000067	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000119	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.001226	28:0.011724	29:0.000016	30:0.000010	31:0.000010	32:0.000010	33:0.034269	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.002264	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.007703	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.004647	2:0.000010	3:0.000010	4:0.000010	5:0.001505	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000209	13:0.000010	14:0.000010	15:0.000010	16:0.015569	17:0.000010	18:0.002051	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.011878	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.026892	41:0.000010	42:0.000010	43:0.000020	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.001496	49:0.000010	
0:0.000010	1:0.001468	2:0.000010	3:0.000010	4:0.003024	5:0.005128	6:0.000010	7:0.001269	8:0.000010	9:0.000010	10:0.004148	11:0.002143	12:0.000010	13:0.000010	14:0.000389	15:0.000010	16:0.022300	17:0.000010	18:0.011121	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.003104	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.003091	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.018632	41:0.000010	42:0.000010	43:0.000290	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000321	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000010	6:0.001170	7:0.000010	8:0.000010	9:0.000010	10:0.003320	11:0.000383	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.001527	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000855	40:0.004713	41:0.000010	42:0.007526	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000013	1:0.000010	2:0.000296	3:0.000396	4:0.000074	5:0.000010	6:0.000010	7:0.012104	8:0.000010	9:0.000010	10:0.001196	11:0.000020	12:0.008914	13:0.000010	14:0.009766	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.016120	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.003427	34:0.000010	35:0.000010	36:0.000010	37:0.000142	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.009664	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000010	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.185122	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.001379	1:0.000010	2:0.000010	3:0.002640	4:0.000010	5:0.000010	6:0.001485	7:0.000010	8:0.001430	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000013	18:0.000218	19:0.000010	20:0.000017	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000942	26:0.004443	27:0.000227	28:0.002915	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000195	34:0.000010	35:0.000010	36:0.000032	37:0.000010	38:0.003032	39:0.001522	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.002408	45:0.000010	46:0.000010	47:0.002843	48:0.003865	49:0.000010	
0:0.000010	1:0.000010	2:0.004837	3:0.000013	4:0.000010	5:0.000872	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000367	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.003596	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.006614	39:0.000117	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.002326	1:0.005557	2:0.000010	3:0.000579	4:0.000010	5:0.000010	6:0.000811	7:0.000010	8:0.000010	9:0.000694	10:0.000178	11:0.000601	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.002417	17:0.000529	18:0.001144	19:0.000025	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000687	26:0.000010	27:0.002134	28:0.000010	29:0.000010	30:0.004834	31:0.000010	32:0.001472	33:0.000010	34:0.000010	35:0.000765	36:0.000010	37:0.000010	38:0.000010	39:0.001842	40:0.001273	41:0.002582	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000051	48:0.000090	49:0.000010	
0:0.005967	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000293	6:0.000908	7:0.006125	8:0.000010	9:0.000010	10:0.000010	11:0.001311	12:0.000010	13:0.001451	14:0.000010	15:0.000010	16:0.000010	17:0.003049	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000069	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000057	45:0.000010	46:0.000010	47:0.000010	48:0.001006	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.033632	6:0.000010	7:0.000010	8:0.028711	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.021731	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.001690	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000086	47:0.000010	48:0.000010	49:0.000010	
0:0.000059	1:0.000010	2:0.000011	3:0.001985	4:0.000079	5:0.000011	6:0.000589	7:0.000010	8:0.001302	9:0.000010	10:0.002642	11:0.000010	12:0.001124	13:0.000821	14:0.000914	15:0.000010	16:0.000010	17:0.003754	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.005086	23:0.000010	24:0.000010	25:0.000059	26:0.003438	27:0.001463	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000382	33:0.003581	34:0.000010	35:0.000010	36:0.000010	37:0.001243	38:0.000010	39:0.000843	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.005940	45:0.000243	46:0.000010	47:0.000018	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000094	3:0.000010	4:0.000010	5:0.000010	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.003499	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.015022	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.001297	3:0.000010	4:0.000010	5:0.000010	6:0.001384	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.001659	14:0.000010	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000017	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000631	30:0.000010	31:0.000019	32:0.000010	33:0.000010	34:0.017538	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000763	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000130	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.000010	4:0.001018	5:0.000010	6:0.001322	7:0.000255	8:0.000010	9:0.002598	10:0.000010	11:0.000010	12:0.000020	13:0.000010	14:0.000010	15:0.001678	16:0.000010	17:0.000027	18:0.000010	19:0.000016	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.001577	26:0.000701	27:0.000010	28:0.000010	29:0.003875	30:0.000010	31:0.000010	32:0.000010	33:0.003193	34:0.000044	35:0.000010	36:0.000034	37:0.000010	38:0.000914	39:0.000010	40:0.000017	41:0.000010	42:0.000010	43:0.000347	44:0.000018	45:0.000232	46:0.000010	47:0.000050	48:0.001131	49:0.003058	
0:0.000010	1:0.000010	2:0.000010	3:0.003370	4:0.003338	5:0.000010	6:0.000010	7:0.000010	8:0.001564	9:0.000117	10:0.000010	11:0.001029	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000197	18:0.000010	19:0.007462	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.002491	26:0.000010	27:0.001423	28:0.004979	29:0.000010	30:0.000391	31:0.002341	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000060	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.003959	43:0.000010	44:0.000010	45:0.006509	46:0.000010	47:0.000010	48:0.001874	49:0.000010	
0:0.000010	1:0.000010	2:0.001754	3:0.000010	4:0.000010	5:0.000010	6:0.011731	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000053	13:0.000010	14:0.000237	15:0.000010	16:0.000010	17:0.016013	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.001165	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.001161	45:0.000010	46:0.000010	47:0.000010	48:0.016259	49:0.000010	
0:0.000010	1:0.000010	2:0.002493	3:0.000332	4:0.000503	5:0.000010	6:0.000010	7:0.000010	8:0.000117	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.005798	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000060	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000703	37:0.000010	38:0.000010	39:0.000328	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.000048	4:0.000024	5:0.000010	6:0.000010	7:0.000010	8:0.000010	9:0.000122	10:0.000010	11:0.000907	12:0.000139	13:0.002750	14:0.007162	15:0.000416	16:0.000147	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000209	22:0.006553	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000138	29:0.003364	30:0.000010	31:0.000529	32:0.000010	33:0.000602	34:0.006126	35:0.000010	36:0.000076	37:0.000358	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000532	3:0.000010	4:0.000010	5:0.000010	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.017146	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000027	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.001064	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.002172	3:0.000010	4:0.000010	5:0.000010	6:0.000753	7:0.000010	8:0.000378	9:0.002937	10:0.000010	11:0.001322	12:0.000010	13:0.000010	14:0.000010	15:0.001177	16:0.000010	17:0.000010	18:0.003391	19:0.000010	20:0.000010	21:0.000010	22:0.000021	23:0.005935	24:0.000537	25:0.000010	26:0.000122	27:0.000522	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000050	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.002507	46:0.000010	47:0.000820	48:0.000010	49:0.000010	
0:0.002099	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000010	6:0.000177	7:0.000010	8:0.000010	9:0.001124	10:0.000010	11:0.000010	12:0.001667	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.001581	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000376	24:0.000010	25:0.001069	26:0.000252	27:0.000010	28:0.003630	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000013	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.001956	
0:0.000428	1:0.000010	2:0.000149	3:0.000010	4:0.000010	5:0.001661	6:0.000055	7:0.001368	8:0.000010	9:0.000010	10:0.000010	11:0.003085	12:0.000015	13:0.000628	14:0.000010	15:0.000010	16:0.000010	17:0.002914	18:0.000010	19:0.000010	20:0.000010	21:0.000013	22:0.006313	23:0.000010	24:0.000392	25:0.000113	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000480	38:0.009018	39:0.000010	40:0.000981	41:0.000010	42:0.000010	43:0.001947	44:0.000010	45:0.008801	46:0.000010	47:0.000161	48:0.000010	49:0.000010	
0:0.000842	1:0.000142	2:0.000010	3:0.000010	4:0.000010	5:0.005146	6:0.000273	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.008207	14:0.000010	15:0.000010	16:0.005656	17:0.000534	18:0.000010	19:0.000010	20:0.000010	21:0.008242	22:0.000010	23:0.000010	24:0.000957	25:0.000010	26:0.000668	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000036	40:0.000010	41:0.000010	42:0.000016	43:0.000010	44:0.000750	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.002406	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000010	6:0.001295	7:0.000010	8:0.002710	9:0.000010	10:0.000051	11:0.000010	12:0.000091	13:0.000010	14:0.001129	15:0.000010	16:0.000010	17:0.003835	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000311	26:0.000353	27:0.001909	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000344	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.002340	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000804	1:0.000010	2:0.000010	3:0.000419	4:0.000010	5:0.000010	6:0.000296	7:0.000010	8:0.000739	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000010	15:0.001361	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000586	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000276	26:0.002248	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.011025	35:0.000010	36:0.001368	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000016	47:0.000010	48:0.000010	49:0.005178	
0:0.001695	1:0.000010	2:0.000010	3:0.003048	4:0.000010	5:0.000010	6:0.000010	7:0.000145	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000127	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.005606	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.001521	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.001932	40:0.000010	41:0.001515	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.001090	4:0.000954	5:0.000010	6:0.000015	7:0.000010	8:0.000767	9:0.000010	10:0.000058	11:0.001446	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000777	18:0.012161	19:0.000010	20:0.002376	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.001284	26:0.000032	27:0.000010	28:0.004801	29:0.000010	30:0.000021	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.006624	37:0.000010	38:0.000010	39:0.007114	40:0.000010	41:0.000010	42:0.000080	43:0.000010	44:0.000733	45:0.000010	46:0.001085	47:0.000010	48:0.000010	49:0.000033	
0:0.000010	1:0.000010	2:0.000010	3:0.000010	4:0.000010	5:0.000010	6:0.001419	7:0.000010	8:0.000943	9:0.000010	10:0.000010	11:0.003421	12:0.000331	13:0.000010	14:0.000010	15:0.000123	16:0.000010	17:0.000010	18:0.003190	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.001074	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.003371	32:0.000010	33:0.000193	34:0.000010	35:0.000393	36:0.000010	37:0.000585	38:0.000010	39:0.000220	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.003001	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.001584	1:0.000010	2:0.001139	3:0.000010	4:0.000010	5:0.001955	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000675	12:0.000010	13:0.000010	14:0.001092	15:0.000015	16:0.000010	17:0.001070	18:0.000010	19:0.000010	20:0.000010	21:0.000293	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.003024	35:0.000010	36:0.000010	37:0.000179	38:0.000010	39:0.000010	40:0.000010	41:0.000023	42:0.000010	43:0.000010	44:0.000010	45:0.000033	46:0.000010	47:0.000034	48:0.002574	49:0.000010	
0:0.002798	1:0.000010	2:0.000010	3:0.000010	4:0.000134	5:0.000010	6:0.000079	7:0.003652	8:0.000010	9:0.000010	10:0.000010	11:0.000011	12:0.000301	13:0.000010	14:0.000010	15:0.000010	16:0.000033	17:0.002990	18:0.000010	19:0.000010	20:0.000580	21:0.000010	22:0.000010	23:0.000010	24:0.000479	25:0.000010	26:0.000097	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000590	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.001173	44:0.000656	45:0.000010	46:0.000010	47:0.005202	48:0.000010	49:0.000010	
0:0.007487	1:0.000010	2:0.000010	3:0.001666	4:0.000010	5:0.000010	6:0.000010	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.000010	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.000010	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000175	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000567	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000464	42:0.000010	43:0.000131	44:0.000010	45:0.000010	46:0.000010	47:0.007956	48:0.002181	49:0.000010	
0:0.000010	1:0.000010	2:0.001948	3:0.000010	4:0.000152	5:0.000010	6:0.001959	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.003965	12:0.000010	13:0.000010	14:0.000019	15:0.000010	16:0.000495	17:0.000010	18:0.000010	19:0.000010	20:0.003635	21:0.004189	22:0.000010	23:0.000010	24:0.003896	25:0.000026	26:0.000010	27:0.000010	28:0.000010	29:0.001943	30:0.001701	31:0.012007	32:0.000010	33:0.000010	34:0.012412	35:0.000010	36:0.009846	37:0.000595	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.007255	44:0.000010	45:0.000010	46:0.000427	47:0.003231	48:0.000010	49:0.004517	
0:0.000205	1:0.000010	2:0.000010	3:0.000010	4:0.000099	5:0.000010	6:0.000010	7:0.000010	8:0.017570	9:0.000010	10:0.000016	11:0.000010	12:0.000010	13:0.000936	14:0.005008	15:0.000010	16:0.000010	17:0.000795	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.009131	23:0.000010	24:0.000010	25:0.001845	26:0.000010	27:0.002353	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.001412	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.007493	46:0.000010	47:0.000881	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.001867	3:0.000801	4:0.000010	5:0.004604	6:0.000050	7:0.000010	8:0.000010	9:0.000010	10:0.000010	11:0.000010	12:0.001121	13:0.000010	14:0.000025	15:0.000010	16:0.017560	17:0.000010	18:0.000010	19:0.000010	20:0.002338	21:0.000010	22:0.003722	23:0.002258	24:0.000231	25:0.000010	26:0.003785	27:0.000010	28:0.000010	29:0.000258	30:0.000010	31:0.000322	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.008964	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000010	49:0.000010	
0:0.000010	1:0.000010	2:0.000576	3:0.000010	4:0.000010	5:0.003622	6:0.013812	7:0.000010	8:0.011195	9:0.000010	10:0.000010	11:0.000010	12:0.000010	13:0.000010	14:0.000010	15:0.000010	16:0.001345	17:0.000010	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000048	24:0.008162	25:0.000010	26:0.000010	27:0.000043	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.029920	38:0.000010	39:0.000010	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.000066	49:0.000010	
0:0.000110	1:0.000010	2:0.000010	3:0.000381	4:0.000010	5:0.000010	6:0.000010	7:0.000010	8:0.000010	9:0.000016	10:0.000010	11:0.000162	12:0.000813	13:0.000010	14:0.000010	15:0.000010	16:0.000267	17:0.000010	18:0.010386	19:0.000174	20:0.000377	21:0.000010	22:0.000010	23:0.000010	24:0.004003	25:0.000924	26:0.000949	27:0.000010	28:0.000243	29:0.000010	30:0.000010	31:0.000601	32:0.004674	33:0.004993	34:0.000010	35:0.001213	36:0.001000	37:0.000010	38:0.000010	39:0.000010	40:0.000010	41:0.000387	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.001421	49:0.000010	
0:0.000010	1:0.000010	2:0.000010	3:0.000010	4:0.000497	5:0.000010	6:0.002847	7:0.000010	8:0.000010	9:0.000643	10:0.000010	11:0.000010	12:0.000987	13:0.000010	14:0.000696	15:0.000010	16:0.000010	17:0.011075	18:0.000010	19:0.000010	20:0.000010	21:0.000010	22:0.000010	23:0.000010	24:0.000010	25:0.001548	26:0.000010	27:0.000010	28:0.000010	29:0.000010	30:0.000010	31:0.000010	32:0.000010	33:0.000010	34:0.000010	35:0.000010	36:0.000010	37:0.000010	38:0.000010	39:0.000099	40:0.000010	41:0.000010	42:0.000010	43:0.000010	44:0.000010	45:0.000010	46:0.000010	47:0.000010	48:0.001932	49:0.000010	
